Character,Quote
peggy,Curioso...la polémica de los pilotos ha servido para que vuelva la política de precios con la que eliminaron a la c… https://t.co/HjXU1Djbox
peggy,@Grupo_Envera_ @Iberia @mjberrocal @COPAC_Tw @sepla_pilotos @ENAIRE @FundacionENAIRE @LopezyValiente @CSalasCOPAC… https://t.co/sEGgCtdS64
peggy,@VilaWeb @vueling Y os lo creéis? Es patético! @vueling @iberia
peggy,Ryanair está regalando 2 billetes gratis a todo el mundo después de la cancelación de más de 2000 vuelos. https://t.co/3UZB1YADft
peggy,Ryanair contraataca a Iberia Express y ofrece 100.000 asientos baratos después de la promoción de vuelos a 5€… https://t.co/j6mOqMe84N
peggy,"Volviendo a casa después de un fin de semana perfecto 💙✈️
Gracias @Iberia 
#Iberia #Airbus #A319 #Aviation #Travel… https://t.co/OHZKFmNft4"
peggy,Cristo de Fátima #europa #europe #iberia #iberico #portugal #portuguese #portugues #gorpman… https://t.co/tYz7sVYtEC
peggy,"ryanair ha sacado vuelos a 5 euros, me estoy tentando a comprar alguno"
peggy,"Línea Directa, Ryanair y la larga lista de empresas que estafan con los 902 #Stop902 #CX  
https://t.co/gXhsyPBj37 https://t.co/Exj7gKzv5y"
peggy,@raskol_oviedin @Iberia @AeroAsturias Visto lo visto ... Podemos ir asumiendo cancelación de línea.
peggy,@Iberia Una de las mejores aerolineas del mundo! #90🎉
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/izQfTVHhp9"
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/NqVAVb0e8F"
peggy,¡Que exageración! Lo más arriesgado de Ryanair es intentar embarcar sin haber comprobado el tamaño de la maleta 😜 https://t.co/ZWhwnWxEXM
peggy,@Rumbo @Ryanair Cancelasteis mis vuelos y llevo mas de 4 meses para recibir mi dinero. En Ryanair no me muestran el… https://t.co/bQTzxrE50l
peggy,@Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM… https://t.co/OYJ5gTM3iR
peggy,"😂😂😂 qué paveros los de @Ryanair! #siempreMejorando dicen, mientras siguen en su escalada de monopolizar y restar se… https://t.co/5mp7s5709I"
peggy,"""Los pilotos de Ryanair desconvocan la huelga tras ver reconocidos sus sindicatos"" by El País via Últimas noticias… https://t.co/80Fz6dxP9t"
peggy,Para volver de Marruecos regresaré en una alfombra voladora. Todo mejor que @Ryanair
peggy,"@elmundoes Si Ryanair cobra por esto y al final el total vale lo mismo q Iberia, por ejemplo, para q volar con Ryan… https://t.co/yav785DpPF"
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/mbIdANaT7t"
peggy,"IAG, el grupo de Iberia y Vueling, compra la austriaca Niki que estaba en quiebra
https://t.co/H8NvawFI6M… https://t.co/KRc7sEgt8R"
peggy,Ryanair y su nuevo juego de las sillas es agotador.
peggy,@Iberia @iberiaexpress La.mejor compañia Iberia servicio y experiencias
peggy,@Iberia entre lo estrechos que habéis dejado los sitios y los azafatos que no te dejan poner el abrigo en el compar… https://t.co/LdpH556yVw
peggy,Tres niños pequeños gritando y llorando no van a poder conmigo. #Enjoyingtheflight #sunset &amp; #gintonic courtesy of… https://t.co/xgCUkE7O5K
peggy,En la T4 de Madrid ya hay más cola en el Fast Track que en la seguridad normal. De 4 filas solo abiertas 2 @Iberia
peggy,"Ryanair es la peor aerolinea de Europa, pero quien le puede decir que no a un pasaje ida y vuelta por $62 dolares 🤷🏾‍♂️"
peggy,"@Guillodietrich De a poco @Guillodietrich van entregando nuestras rutas aéreas a Iberia, lo que sigue es entregar a… https://t.co/JHenBfpjwP"
peggy,@Iberia ayer me abrieron la maleta y me robaron 250€ en el vuelo IB3707 Napoles-Madrid tras obligarme a facturar. Habrá alguna cámara?
peggy,@Iberia ¿es posible cambiar la fecha de mi billete a través de su página web?
peggy,"Llega el primer #duelodemarcas de MarketingDirecto: Ryanair vs. easyJet - Nuevo año, nuevos proyectos. En… https://t.co/5Qk9blpQ0d"
peggy,Eso sí es descuento no como aquí que le ven la cara de pendejo al pueblo le suben el doble a todo y dicen q le baja… https://t.co/ISLyfNmPQi
peggy,"Desde uno de mis lugares más frecuentes, felicidades @Iberia https://t.co/19vrrshpfc"
peggy,Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey  https://t.co/TFmA3jcw9R
peggy,Iberia abre una convocatoria para incorporar técnicos de mantenimiento https://t.co/avd6aS8qqq https://t.co/CrKcZpsC4Y
peggy,Es una vergüenza q cobreis las llamadas a precio d oro a quien intenta encontrar la maleta q vosotros habeis perdido. @Iberia 👎
peggy,@Iberia La verdad es que como usuario desespera. Pasa constantemente en los handlings fuera de España. Ya lo he not… https://t.co/vgSjDCmAOv
peggy,"@Iberia imagino que debe ser por los Avios acumulados, pero haberme pasado a #IberiaPlusPlata premia mi fidelidad a… https://t.co/Jh9JR8F8wn"
peggy,"En 2018, Iberia tendrá más vuelos y clase Turista Premium https://t.co/wkx75rntrE https://t.co/5l4MKj5u53"
peggy,Los vuelos de #iberia los hace #level ?? #revolución !! @TanaFlying https://t.co/nsoimjn66F
peggy,Que deli dejar de viajar en ryanair #teamoturkish
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/pgoy9a5n3V"
peggy,Muerte a Ryanair y su puta mierda de servicio. Una y no más. Que traten como ganado enfermo a sus putas madres.
peggy,La nueva política de equipajes de Ryanair entrará en vigor el próximo mes https://t.co/uqPVeKFKzh https://t.co/gy6aflA1GR
peggy,Y es que no nos sorprende... Os contamos la caída en picado de Iberia en @turama_es https://t.co/dHOsijC0rh 👎👎👎 https://t.co/3gWJYXcOxK
peggy,"@bc_irene @easyJet @Ryanair Yo tuve una experiencia pésima con @easyJet en julio, dos cancelaciones en 4 días, y ah… https://t.co/BaX1A9rMWL"
peggy,"Yo no había nacido siquiera, y sin embargo me entristece lo que perdimos los venezolanos... 😢😢😢 https://t.co/oB6fhOKofi"
peggy,"El tráfico de #Ryanair aumenta un 3% en diciembre hasta los 9,3... https://t.co/QwJHbEgNeo"
peggy,pasajero de Ryanair intenta bajar por el ala del avión cansado de esperar el aterrizaje Video https://t.co/l59wqFwpfq vía @YouTube
peggy,@JoanTarda @vueling Vamos a atacar a Vueling dónde más le duele; a la cartera. Animo a todo el mundo a pasarse a su… https://t.co/gIQWxDPEE1
peggy,@Iberia El problema es que no es algo que ocurre de forma esporádica sino más a menudo de lo que creéis. Creo que e… https://t.co/e6IIiFQNTF
peggy,@Ryanair Alicante 👍🏼👍🏼👍🏼
peggy,"@Iberia El costo que ponía al seleccionar los asientos era ""gratis"". El costo final ""cero euros"". Sólo al finalizar salía el precio. (1/)"
peggy,"@Iberia Enviado, @Iberia , quedo a la espera de vuestra respuesta. Muchas gracias."
peggy,"@infobae pero el gobierno fue muy rapido en entregarle las rutas a la low cost de iberia, socia de los makri........"
peggy,Tourisme: Aérien: Iberia inaugure le lounge Velázquez &gt; Iberia-- https://t.co/9NAdrIlgFy #tourisme https://t.co/RcvdaJUibS
peggy,"✈️El personal de tierra de Iberia ha convocado 4 días de huelga antes de Nochebuena(21, 22, 23 y 24 de diciembre) a… https://t.co/ACz1FkvikC"
peggy,"Si pagas mil euros por el vuelo, si no te sirven un brownie envuelto xD https://t.co/dLBskCDycs"
peggy,#ahora #Ryanair seis horas de retraso para el vuelo de #sevilla a #barcelona #Lamentable @Ryanair_ES
peggy,"@Iberia ""coja usted mismo su maleta, tirela por este agujero y listo"" #vayamierdadeaerolinea https://t.co/sZ3wXhHwgX"
peggy,@Iberia @franhermida1 @Iberia pero no le hagais caso.. este es gilipollas es muy conocido en coruña como jetas o by… https://t.co/04tOzVpJCk
peggy,"@enmachuk @Iberia Hijos de puta! Permitido por ley. Otra vez, país  indigno!"
peggy,Con el paso de los días podemos decir que las malas decisiones de Ana Bull Iberia se fue a la tercera ojala ahora s… https://t.co/x8pdEGFYDc
peggy,@Iberia @AeroAsturias finales de Diciembre y los vuelos de la ruta Londres-Asturias siguen sin estar disponibles. S… https://t.co/m3iTT0Ql5x
peggy,@Profeco me puede ayudar a obligar a @iberiaexpress @Iberia que me dé respuesta porque no me regresan mi equipaje q… https://t.co/rheuj1M45O
peggy,"Línea Directa, Ryanair y la larga lista de empresas que estafan con los 902 https://t.co/IZ1bMBtpLc √ #Menéame"
peggy,Torno a Milano con @Ryanair https://t.co/dSVim1PdDl
peggy,Motivadora espera para el cambio de avión @Ryanair https://t.co/GqhB6aCRa7
peggy,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/zMXAfYRnkh
peggy,"Pilotos de Ryanair en Irlanda, Italia y Alemania convocan huelgas https://t.co/nuBymESzdh"
peggy,@ivan_cortina @Iberia A mi me hacen una cosa de esas y lo siguiente que saben de mi es una denuncia y una indemniza… https://t.co/fGWeidKzX2
peggy,"@javtos7 @SamsungEspana @Iberia Con un poco más, me da para otro billete."
peggy,"Ryanair busca profesionales para su centro de innovación digital en Madrid
https://t.co/g7O9aAXEOa"
peggy,@Iberia Si vuelo de @British_Airways. No nos dijeron nada. Una hoja de papel con teléfonos y a buscarte la vida has… https://t.co/vlNuSD3pRC
peggy,"Señores de @Iberia, haced que el vuelo IB6833 salga más tarde para que lleguen los de Barcelona IB2101 y tengan tie… https://t.co/2YUeILOsDV"
peggy,@Iberia Y la capacidad que tienen de manipulación del lenguaje es digno de una tesis doctoral
peggy,@InfoViajera Hice más de 20 vuelos con @Ryanair y siempre 10 ptos pero ahora con las cancelaciones tengo miedo de s… https://t.co/PXbPIjz5a4
peggy,Voy a Cracovia con Ryanair es la primera vez que viajo en avión en invierno y tiene que ser con ryanair a ver si se… https://t.co/IQjb3veEGM
peggy,¿Se puede reclamar por la huelga de personal de Iberia y Ryanair de estas Navidades? https://t.co/HGZj8vJDfF
peggy,No me creo que solo esten todos los aviones de Iberia con retraso! 🤦🏽‍♀🤦🏽‍♀🤦🏽‍♀
peggy,@luisangelmate @Iberia Contacta con #elreclamador a mi me fue bien. Si quieres te paso mails por privado.
peggy,@PabloK75 @Iberia A tu regreso espero el material para la pagina de Felipe. La mitad del pago de bussines es mio. Q… https://t.co/tjOi6SOLtd
peggy,@Iberia Tengo errores al hacer check-in cuando me piden meter mis dos apellidos.Vuelo Gatwick-Madrid.A que numero tengo q llamar?gracias
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/cZBhzfEeki"
peggy,"[VÍDEO] Cansado de esperar, el hombre no tuvo mejor idea que sentarse a protestar sobre una de las alas del 737-800. https://t.co/lHL981HB8i"
peggy,"@Iberia Iberia, y tras un mes he tenido que solicitarlos :( . Lo peor es que esto me pasa siempre"
peggy,Tweet enviado desde aquí gracias a @Iberia https://t.co/5XLFv6FmYD
peggy,Debe ser el único empleado de Ryanair que no odia la vida ❤️
peggy,Iberia Express lanza una promoción de 5.000 billetes a 5 euros https://t.co/vgkUDSLJSr
peggy,#quedevuelvanlapastadelvuelo o k Hu irán cogido a Ryanair k es más barato. https://t.co/PnlBU860ak
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/yN01RZJuYi"
peggy,@Iberia Sois nefastos @Iberia. Me habéis puesto en asiento diferente al de mi acompañante en un vuelo de 8 horas para mañana.
peggy,@infobae  saben la cantidad de valijas que pierde @Iberia a diario y no devuelve?
peggy,"@Iberia Pero eso me conlleva ir antes al aeropuerto, ya que en otras compañías puedo llevarlo impreso o en el móvil… https://t.co/DLnvvPJDPp"
peggy,"Y aquí estoy otra vez, después de mucho tiempo, para acordarme de la existencia de los que pone sus abrigos en los… https://t.co/WP9YXVpxFf"
peggy,"Level, la lowcost de @Iberia te propone hacer el check in online cuando tienen caida la pagina. Llamas y por hacer… https://t.co/Is17FRsxlQ"
peggy,@Iberia Mi dos hermanos se intoxicaron con la comida del vuelo de @Iberia. Al avisar a la tripulación nos dijeron q… https://t.co/0BwkTeCQth
peggy,"@Iberia @iberia @iberiaexpress  muchas gracias, llegamos al aeropuerto sin haber dormido despues de la #ap6 y nos p… https://t.co/YT9NqksB9j"
peggy,"Llevo un mes haciendo ejercicio. 
Había perdido 7 kilos haciendo ejercicio y comiendo bien.

Creo que en estos dos… https://t.co/fkXmmjmnZZ"
peggy,"Estoy a 2 de comprar vuelos en ryanair por sus ofertas a medio europa en menos de 15 euros, pero pues ya no estoy ahi ☹️"
peggy,"@halconviajes @Iberia Felicitaciones por los 90 años, por cierto el 30 de enero cumplo un año desde que perdieron m… https://t.co/Rr73WvtxzZ"
peggy,En Ryanair y Transavia estan que lo tiran.
peggy,"@Iberia Pues os lo podéis imaginar. Cuando se venden más billetes que plazas hay, la incertidumbre de la lista de e… https://t.co/bDFkiD852p"
peggy,@Iberia la página web de Iberia es una agencia? Compré en ella un vuelo operado por vueling. Anularon el regreso estando en destino.
peggy,"@john_bengal @SupermanlopezN @JoseDaTorres @Iberia @giroditalia Iberia es una compañía muy económica pero pésima, esto pasa a todo rato ."
peggy,@Iberia Porqué no le contactáis vosotros para poder responder a todos vuestros usuarios en el futuro?
peggy,Ahora entiendo menos. Es el 11810 un teléfono de Iberia o no lo es? Sabe Iberia que ellos se presentan como tal? Lo… https://t.co/r4MyfPxJXf
peggy,volar con ryanair es como pasear por las ramblas de barcelona
peggy,"@Ryanair Plaza de Espana in Seville, Spain"
peggy,@elklarazulgrana Bamos iberia  hoi se gana si o si
peggy,Ryanair lanza vuelos a cinco euros por el Black Friday https://t.co/vOMvsoOgWX
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor preci… https://t.co/klGslQB0Px"
peggy,"Japón Directo, vuelo con IBERIA a Tokyo, 10 días desde 2.990€ Tax Incl. https://t.co/LrhzdyVkZo"
peggy,@Iberia estoy intentando localizar una maleta que me fue retirada en en el aeropuerto de MUC el pasado 12/12. A dnd/quién me dirijo???
peggy,Iberia me sigue puteando con el equipaje. Tengo unas ganas brutales de seguir volando con ellos #NO
peggy,"@Iberia Pues el embarque ha durado 40 minutos, no veo que ayude a la agilidad @iberia, y a lo que no ayuda seguro e… https://t.co/m1e33xKeXo"
peggy,"@Iberia Lastima que alzaron sus alas de Venezuela... Felicidades en sus 90 años, se dicen fáciles pero sabemos la e… https://t.co/P0CkdLtGBf"
peggy,Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid https://t.co/ltV2rlPNVc https://t.co/KPIRh2dqta
peggy,"@Iberia Llevo 15 minutos intentando hacer una consulta telefónica para mi reserva y no me contestan. Pueden ayudarme, gracias."
peggy,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/7WV3TaA22K
peggy,"Corrí todo Barajas para agarrar la conexión después de que Iberia nos cancelara el primer vuelo, toca dar un paseo por Panamá"
peggy,Iberia operará con Airbus A319 todos los vuelos Madrid-Santander-Madrid salvo el primero y el último del día que se… https://t.co/aNo0p12JhF
peggy,"Alguien que haya viajado por Iberia y que haya estado en el aeropuerto de Barajas, que tal les fue? Que tal es la aerolínea??"
peggy,VIDEO: Reconstruyen el trágico accidente de Spanair ocurrido en Madrid en 2008 https://t.co/tYZOQeYLD5 https://t.co/9MF2rBoCZq
peggy,@Iberia Sin ninguna duda 😉
peggy,Vuelo a Alguer con Ryanair https://t.co/LeLJBorjNx #italia https://t.co/Ri3np6O442
peggy,"@sninobecerra Es escandaloso...
A donde vamos a llegar... #empleo #ryanair #penoso #economia"
peggy,@Iberia sigue en pié la huelga para el jueves en el aeropuerto del prat? Van salir los vuelos para madrid? Gracias!!
peggy,@Iberia Hola! Necesito hacer un par de consultas sobre mi reserva.
peggy,"¡Despega @Iberia en @aerodecarrasco!
#AeroFotoFest2017 @VolemosUy #Montevideo #Uruguay https://t.co/suMZld6jrh"
peggy,"@Iberia @vueling @iberiaexpress y demás #lineasAereas: para cuando las bicis plegables, los patines o los patinetes… https://t.co/FwtVK5U9G3"
peggy,"Ej: Me pedían alemás para trabajar como biólogo en unas salinas. En Ryanair, como un 90% de nosotros estudiamos para otra cosa."
peggy,@Iberia Sí. En una conversación que tuve con vosotros en MD el 21 de diciembre me lo recomendasteis. La pena es que… https://t.co/aq9qqYENVQ
peggy,Gobierno de nicaragua da a conocer vuelos de Iberia y la promoción de nuestro país. A través de una estrategia se h… https://t.co/1GxhNvqfho
peggy,@isaacfcorrales Pues el año pasado debí coger unos 30 vuelos de Ryanair sin exagerar y nunca hicieron eso.
peggy,"@flywithlevelES @Iberia @Floxie10 @SirChandlerBlog Sí y también en iberia conecta, que todavía estoy esperando la n… https://t.co/yCmvKYV0WS"
peggy,CCOO consigue que España sea el primer país europeo en el que Ryanair comience las negociaciones de un convenio... https://t.co/wSwWH68U8u
peggy,#Irlanda | Pilotos de aerolínea #Ryanair iniciaron huelga por mejores remuneraciones salariales… https://t.co/60wiqrwIKQ
peggy,@vickyulf Hace 9 años volé a Madrid por Iberia. El avión salió el 31/12 a las 23.50. En el cielo eran las 12 y todo… https://t.co/aLKrmqFEKg
peggy,Tenía que ser de Ryanair. Luego seguro que el pasajero 5 millones ha ido a reclamar que le cobraron el checking y q… https://t.co/7ZYPxI3S3k
peggy,@AdQqV @Ryanair El margen que marca los 5€ no está muy bién colocado que digamos... y teniendo en cuenta que los pr… https://t.co/C2ZjwzfTjd
peggy,Nosecuantos vuelos seguidos con @snbrussels y ningún problema. El primero en meses con @Iberia y la estáis liando. Sois un puto desastre.
peggy,Iberia Express lanza una promoción de 5.000 billetes a 5 euros https://t.co/neM5nTmbzQ
